,Year,value,indicator,Country Code,Country Name,Region,Income Group,Lending Type
5424,2016,72.408,SP.DYN.LE00.IN,GRD,Grenada,Latin America & Caribbean ,Upper middle income,Blend
5425,2017,72.388,SP.DYN.LE00.IN,GRD,Grenada,Latin America & Caribbean ,Upper middle income,Blend
5426,2018,72.384,SP.DYN.LE00.IN,GRD,Grenada,Latin America & Caribbean ,Upper middle income,Blend
5427,2019,72.397,SP.DYN.LE00.IN,GRD,Grenada,Latin America & Caribbean ,Upper middle income,Blend
5428,2015,79.144,SP.DYN.LE00.IN,GUM,Guam,East Asia & Pacific,High income,Not classified
5429,2016,79.391,SP.DYN.LE00.IN,GUM,Guam,East Asia & Pacific,High income,Not classified
5430,2017,79.631,SP.DYN.LE00.IN,GUM,Guam,East Asia & Pacific,High income,Not classified
5431,2018,79.859,SP.DYN.LE00.IN,GUM,Guam,East Asia & Pacific,High income,Not classified
5432,2019,80.074,SP.DYN.LE00.IN,GUM,Guam,East Asia & Pacific,High income,Not classified
5433,2015,73.25,SP.DYN.LE00.IN,GTM,Guatemala,Latin America & Caribbean ,Upper middle income,IBRD
5434,2016,73.541,SP.DYN.LE00.IN,GTM,Guatemala,Latin America & Caribbean ,Upper middle income,IBRD
5435,2017,73.81,SP.DYN.LE00.IN,GTM,Guatemala,Latin America & Caribbean ,Upper middle income,IBRD
5436,2018,74.063,SP.DYN.LE00.IN,GTM,Guatemala,Latin America & Caribbean ,Upper middle income,IBRD
5437,2019,74.302,SP.DYN.LE00.IN,GTM,Guatemala,Latin America & Caribbean ,Upper middle income,IBRD
5438,2015,59.598,SP.DYN.LE00.IN,GIN,Guinea,Sub-Saharan Africa ,Low income,IDA
5439,2016,60.17,SP.DYN.LE00.IN,GIN,Guinea,Sub-Saharan Africa ,Low income,IDA
5440,2017,60.706,SP.DYN.LE00.IN,GIN,Guinea,Sub-Saharan Africa ,Low income,IDA
5441,2018,61.185,SP.DYN.LE00.IN,GIN,Guinea,Sub-Saharan Africa ,Low income,IDA
5442,2019,61.602,SP.DYN.LE00.IN,GIN,Guinea,Sub-Saharan Africa ,Low income,IDA
5443,2015,56.959,SP.DYN.LE00.IN,GNB,Guinea-Bissau,Sub-Saharan Africa ,Low income,IDA
5444,2016,57.328,SP.DYN.LE00.IN,GNB,Guinea-Bissau,Sub-Saharan Africa ,Low income,IDA
5445,2017,57.673,SP.DYN.LE00.IN,GNB,Guinea-Bissau,Sub-Saharan Africa ,Low income,IDA
5446,2018,58.003,SP.DYN.LE00.IN,GNB,Guinea-Bissau,Sub-Saharan Africa ,Low income,IDA
5447,2019,58.322,SP.DYN.LE00.IN,GNB,Guinea-Bissau,Sub-Saharan Africa ,Low income,IDA
5448,2015,69.262,SP.DYN.LE00.IN,GUY,Guyana,Latin America & Caribbean ,Upper middle income,IDA
5449,2016,69.454,SP.DYN.LE00.IN,GUY,Guyana,Latin America & Caribbean ,Upper middle income,IDA
5450,2017,69.624,SP.DYN.LE00.IN,GUY,Guyana,Latin America & Caribbean ,Upper middle income,IDA
5451,2018,69.774,SP.DYN.LE00.IN,GUY,Guyana,Latin America & Caribbean ,Upper middle income,IDA
5452,2019,69.906,SP.DYN.LE00.IN,GUY,Guyana,Latin America & Caribbean ,Upper middle income,IDA
5453,2015,62.485,SP.DYN.LE00.IN,HTI,Haiti,Latin America & Caribbean ,Lower middle income,IDA
5454,2016,62.896,SP.DYN.LE00.IN,HTI,Haiti,Latin America & Caribbean ,Lower middle income,IDA
5455,2017,63.29,SP.DYN.LE00.IN,HTI,Haiti,Latin America & Caribbean ,Lower middle income,IDA
5456,2018,63.66,SP.DYN.LE00.IN,HTI,Haiti,Latin America & Caribbean ,Lower middle income,IDA
5457,2019,64.001,SP.DYN.LE00.IN,HTI,Haiti,Latin America & Caribbean ,Lower middle income,IDA
5458,2015,74.495,SP.DYN.LE00.IN,HND,Honduras,Latin America & Caribbean ,Lower middle income,IDA
5459,2016,74.701,SP.DYN.LE00.IN,HND,Honduras,Latin America & Caribbean ,Lower middle income,IDA
5460,2017,74.898,SP.DYN.LE00.IN,HND,Honduras,Latin America & Caribbean ,Lower middle income,IDA
5461,2018,75.088,SP.DYN.LE00.IN,HND,Honduras,Latin America & Caribbean ,Lower middle income,IDA
5462,2019,75.27,SP.DYN.LE00.IN,HND,Honduras,Latin America & Caribbean ,Lower middle income,IDA
5463,2015,84.2780487805,SP.DYN.LE00.IN,HKG,"Hong Kong SAR, China",East Asia & Pacific,High income,Not classified
5464,2016,84.2268292683,SP.DYN.LE00.IN,HKG,"Hong Kong SAR, China",East Asia & Pacific,High income,Not classified
5465,2017,84.6804878049,SP.DYN.LE00.IN,HKG,"Hong Kong SAR, China",East Asia & Pacific,High income,Not classified
5466,2018,84.9341463415,SP.DYN.LE00.IN,HKG,"Hong Kong SAR, China",East Asia & Pacific,High income,Not classified
5467,2019,85.0780487805,SP.DYN.LE00.IN,HKG,"Hong Kong SAR, China",East Asia & Pacific,High income,Not classified
5468,2015,75.5682926829,SP.DYN.LE00.IN,HUN,Hungary,Europe & Central Asia,High income,Not classified
5469,2016,76.0634146341,SP.DYN.LE00.IN,HUN,Hungary,Europe & Central Asia,High income,Not classified
5470,2017,75.8170731707,SP.DYN.LE00.IN,HUN,Hungary,Europe & Central Asia,High income,Not classified
5471,2018,76.0658536585,SP.DYN.LE00.IN,HUN,Hungary,Europe & Central Asia,High income,Not classified
5472,2019,76.0219512195,SP.DYN.LE00.IN,HUN,Hungary,Europe & Central Asia,High income,Not classified
5473,2015,82.4682926829,SP.DYN.LE00.IN,ISL,Iceland,Europe & Central Asia,High income,Not classified
5474,2016,82.2048780488,SP.DYN.LE00.IN,ISL,Iceland,Europe & Central Asia,High income,Not classified
5475,2017,82.6609756098,SP.DYN.LE00.IN,ISL,Iceland,Europe & Central Asia,High income,Not classified
5476,2018,82.8609756098,SP.DYN.LE00.IN,ISL,Iceland,Europe & Central Asia,High income,Not classified
5477,2019,82.5609756098,SP.DYN.LE00.IN,ISL,Iceland,Europe & Central Asia,High income,Not classified
5478,2015,68.607,SP.DYN.LE00.IN,IND,India,South Asia,Lower middle income,IBRD
5479,2016,68.897,SP.DYN.LE00.IN,IND,India,South Asia,Lower middle income,IBRD
5480,2017,69.165,SP.DYN.LE00.IN,IND,India,South Asia,Lower middle income,IBRD
5481,2018,69.416,SP.DYN.LE00.IN,IND,India,South Asia,Lower middle income,IBRD
5482,2019,69.656,SP.DYN.LE00.IN,IND,India,South Asia,Lower middle income,IBRD
5483,2015,70.768,SP.DYN.LE00.IN,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
5484,2016,71.035,SP.DYN.LE00.IN,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
5485,2017,71.282,SP.DYN.LE00.IN,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
5486,2018,71.509,SP.DYN.LE00.IN,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
5487,2019,71.716,SP.DYN.LE00.IN,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
5488,2015,75.796,SP.DYN.LE00.IN,IRN,"Iran, Islamic Rep.",Middle East & North Africa,Lower middle income,IBRD
5489,2016,76.047,SP.DYN.LE00.IN,IRN,"Iran, Islamic Rep.",Middle East & North Africa,Lower middle income,IBRD
5490,2017,76.271,SP.DYN.LE00.IN,IRN,"Iran, Islamic Rep.",Middle East & North Africa,Lower middle income,IBRD
5491,2018,76.479,SP.DYN.LE00.IN,IRN,"Iran, Islamic Rep.",Middle East & North Africa,Lower middle income,IBRD
5492,2019,76.677,SP.DYN.LE00.IN,IRN,"Iran, Islamic Rep.",Middle East & North Africa,Lower middle income,IBRD
5493,2015,69.929,SP.DYN.LE00.IN,IRQ,Iraq,Middle East & North Africa,Upper middle income,IBRD
5494,2016,70.122,SP.DYN.LE00.IN,IRQ,Iraq,Middle East & North Africa,Upper middle income,IBRD
5495,2017,70.294,SP.DYN.LE00.IN,IRQ,Iraq,Middle East & North Africa,Upper middle income,IBRD
5496,2018,70.454,SP.DYN.LE00.IN,IRQ,Iraq,Middle East & North Africa,Upper middle income,IBRD
5497,2019,70.604,SP.DYN.LE00.IN,IRQ,Iraq,Middle East & North Africa,Upper middle income,IBRD
5498,2015,81.4536585366,SP.DYN.LE00.IN,IRL,Ireland,Europe & Central Asia,High income,Not classified
5499,2016,81.6536585366,SP.DYN.LE00.IN,IRL,Ireland,Europe & Central Asia,High income,Not classified
5500,2017,82.156097561,SP.DYN.LE00.IN,IRL,Ireland,Europe & Central Asia,High income,Not classified
5501,2018,82.256097561,SP.DYN.LE00.IN,IRL,Ireland,Europe & Central Asia,High income,Not classified
5502,2019,82.3024390244,SP.DYN.LE00.IN,IRL,Ireland,Europe & Central Asia,High income,Not classified
5503,2015,82.0512195122,SP.DYN.LE00.IN,ISR,Israel,Middle East & North Africa,High income,Not classified
5504,2016,82.4073170732,SP.DYN.LE00.IN,ISR,Israel,Middle East & North Africa,High income,Not classified
5505,2017,82.5512195122,SP.DYN.LE00.IN,ISR,Israel,Middle East & North Africa,High income,Not classified
5506,2018,82.8024390244,SP.DYN.LE00.IN,ISR,Israel,Middle East & North Africa,High income,Not classified
5507,2019,82.8048780488,SP.DYN.LE00.IN,ISR,Israel,Middle East & North Africa,High income,Not classified
5508,2015,82.543902439,SP.DYN.LE00.IN,ITA,Italy,Europe & Central Asia,High income,Not classified
5509,2016,83.243902439,SP.DYN.LE00.IN,ITA,Italy,Europe & Central Asia,High income,Not classified
5510,2017,82.9463414634,SP.DYN.LE00.IN,ITA,Italy,Europe & Central Asia,High income,Not classified
5511,2018,83.3463414634,SP.DYN.LE00.IN,ITA,Italy,Europe & Central Asia,High income,Not classified
5512,2019,83.1975609756,SP.DYN.LE00.IN,ITA,Italy,Europe & Central Asia,High income,Not classified
5513,2015,74.098,SP.DYN.LE00.IN,JAM,Jamaica,Latin America & Caribbean ,Upper middle income,IBRD
5514,2016,74.175,SP.DYN.LE00.IN,JAM,Jamaica,Latin America & Caribbean ,Upper middle income,IBRD
5515,2017,74.267,SP.DYN.LE00.IN,JAM,Jamaica,Latin America & Caribbean ,Upper middle income,IBRD
5516,2018,74.368,SP.DYN.LE00.IN,JAM,Jamaica,Latin America & Caribbean ,Upper middle income,IBRD
5517,2019,74.475,SP.DYN.LE00.IN,JAM,Jamaica,Latin America & Caribbean ,Upper middle income,IBRD
5518,2015,83.793902439,SP.DYN.LE00.IN,JPN,Japan,East Asia & Pacific,High income,Not classified
5519,2016,83.9848780488,SP.DYN.LE00.IN,JPN,Japan,East Asia & Pacific,High income,Not classified
5520,2017,84.0997560976,SP.DYN.LE00.IN,JPN,Japan,East Asia & Pacific,High income,Not classified
5521,2018,84.2109756098,SP.DYN.LE00.IN,JPN,Japan,East Asia & Pacific,High income,Not classified
5522,2019,84.3563414634,SP.DYN.LE00.IN,JPN,Japan,East Asia & Pacific,High income,Not classified
5523,2015,74.078,SP.DYN.LE00.IN,JOR,Jordan,Middle East & North Africa,Upper middle income,IBRD
5524,2016,74.184,SP.DYN.LE00.IN,JOR,Jordan,Middle East & North Africa,Upper middle income,IBRD
5525,2017,74.292,SP.DYN.LE00.IN,JOR,Jordan,Middle East & North Africa,Upper middle income,IBRD
5526,2018,74.405,SP.DYN.LE00.IN,JOR,Jordan,Middle East & North Africa,Upper middle income,IBRD
5527,2019,74.526,SP.DYN.LE00.IN,JOR,Jordan,Middle East & North Africa,Upper middle income,IBRD
5528,2015,71.97,SP.DYN.LE00.IN,KAZ,Kazakhstan,Europe & Central Asia,Upper middle income,IBRD
5529,2016,72.41,SP.DYN.LE00.IN,KAZ,Kazakhstan,Europe & Central Asia,Upper middle income,IBRD
5530,2017,72.95,SP.DYN.LE00.IN,KAZ,Kazakhstan,Europe & Central Asia,Upper middle income,IBRD
5531,2018,73.15,SP.DYN.LE00.IN,KAZ,Kazakhstan,Europe & Central Asia,Upper middle income,IBRD
5532,2019,73.18,SP.DYN.LE00.IN,KAZ,Kazakhstan,Europe & Central Asia,Upper middle income,IBRD
5533,2015,64.798,SP.DYN.LE00.IN,KEN,Kenya,Sub-Saharan Africa ,Lower middle income,Blend
5534,2016,65.393,SP.DYN.LE00.IN,KEN,Kenya,Sub-Saharan Africa ,Lower middle income,Blend
5535,2017,65.909,SP.DYN.LE00.IN,KEN,Kenya,Sub-Saharan Africa ,Lower middle income,Blend
5536,2018,66.342,SP.DYN.LE00.IN,KEN,Kenya,Sub-Saharan Africa ,Lower middle income,Blend
5537,2019,66.699,SP.DYN.LE00.IN,KEN,Kenya,Sub-Saharan Africa ,Lower middle income,Blend
5538,2015,67.291,SP.DYN.LE00.IN,KIR,Kiribati,East Asia & Pacific,Lower middle income,IDA
5539,2016,67.577,SP.DYN.LE00.IN,KIR,Kiribati,East Asia & Pacific,Lower middle income,IDA
5540,2017,67.851,SP.DYN.LE00.IN,KIR,Kiribati,East Asia & Pacific,Lower middle income,IDA
5541,2018,68.116,SP.DYN.LE00.IN,KIR,Kiribati,East Asia & Pacific,Lower middle income,IDA
5542,2019,68.369,SP.DYN.LE00.IN,KIR,Kiribati,East Asia & Pacific,Lower middle income,IDA
5543,2015,71.481,SP.DYN.LE00.IN,PRK,"Korea, Dem. People's Rep.",East Asia & Pacific,Low income,Not classified
5544,2016,71.711,SP.DYN.LE00.IN,PRK,"Korea, Dem. People's Rep.",East Asia & Pacific,Low income,Not classified
5545,2017,71.91,SP.DYN.LE00.IN,PRK,"Korea, Dem. People's Rep.",East Asia & Pacific,Low income,Not classified
5546,2018,72.095,SP.DYN.LE00.IN,PRK,"Korea, Dem. People's Rep.",East Asia & Pacific,Low income,Not classified
5547,2019,72.274,SP.DYN.LE00.IN,PRK,"Korea, Dem. People's Rep.",East Asia & Pacific,Low income,Not classified
5548,2015,82.0243902439,SP.DYN.LE00.IN,KOR,"Korea, Rep.",East Asia & Pacific,High income,Not classified
5549,2016,82.2756097561,SP.DYN.LE00.IN,KOR,"Korea, Rep.",East Asia & Pacific,High income,Not classified
5550,2017,82.6268292683,SP.DYN.LE00.IN,KOR,"Korea, Rep.",East Asia & Pacific,High income,Not classified
5551,2018,82.6268292683,SP.DYN.LE00.IN,KOR,"Korea, Rep.",East Asia & Pacific,High income,Not classified
5552,2019,83.2268292683,SP.DYN.LE00.IN,KOR,"Korea, Rep.",East Asia & Pacific,High income,Not classified
5553,2015,71.4951219512,SP.DYN.LE00.IN,XKX,Kosovo,Europe & Central Asia,Upper middle income,IDA
5554,2016,71.743902439,SP.DYN.LE00.IN,XKX,Kosovo,Europe & Central Asia,Upper middle income,IDA
5555,2017,71.9951219512,SP.DYN.LE00.IN,XKX,Kosovo,Europe & Central Asia,Upper middle income,IDA
5556,2018,72.243902439,SP.DYN.LE00.IN,XKX,Kosovo,Europe & Central Asia,Upper middle income,IDA
5557,2019,72.4951219512,SP.DYN.LE00.IN,XKX,Kosovo,Europe & Central Asia,Upper middle income,IDA
5558,2015,75.13,SP.DYN.LE00.IN,KWT,Kuwait,Middle East & North Africa,High income,Not classified
5559,2016,75.224,SP.DYN.LE00.IN,KWT,Kuwait,Middle East & North Africa,High income,Not classified
5560,2017,75.311,SP.DYN.LE00.IN,KWT,Kuwait,Middle East & North Africa,High income,Not classified
5561,2018,75.398,SP.DYN.LE00.IN,KWT,Kuwait,Middle East & North Africa,High income,Not classified
5562,2019,75.489,SP.DYN.LE00.IN,KWT,Kuwait,Middle East & North Africa,High income,Not classified
5563,2015,70.6512195122,SP.DYN.LE00.IN,KGZ,Kyrgyz Republic,Europe & Central Asia,Lower middle income,IDA
5564,2016,70.9512195122,SP.DYN.LE00.IN,KGZ,Kyrgyz Republic,Europe & Central Asia,Lower middle income,IDA
5565,2017,71.2,SP.DYN.LE00.IN,KGZ,Kyrgyz Republic,Europe & Central Asia,Lower middle income,IDA
5566,2018,71.4,SP.DYN.LE00.IN,KGZ,Kyrgyz Republic,Europe & Central Asia,Lower middle income,IDA
5567,2019,71.6,SP.DYN.LE00.IN,KGZ,Kyrgyz Republic,Europe & Central Asia,Lower middle income,IDA
5568,2015,66.546,SP.DYN.LE00.IN,LAO,Lao PDR,East Asia & Pacific,Lower middle income,IDA
5569,2016,66.924,SP.DYN.LE00.IN,LAO,Lao PDR,East Asia & Pacific,Lower middle income,IDA
5570,2017,67.277,SP.DYN.LE00.IN,LAO,Lao PDR,East Asia & Pacific,Lower middle income,IDA
5571,2018,67.61,SP.DYN.LE00.IN,LAO,Lao PDR,East Asia & Pacific,Lower middle income,IDA
5572,2019,67.923,SP.DYN.LE00.IN,LAO,Lao PDR,East Asia & Pacific,Lower middle income,IDA
5573,2015,74.4804878049,SP.DYN.LE00.IN,LVA,Latvia,Europe & Central Asia,High income,Not classified
5574,2016,74.5804878049,SP.DYN.LE00.IN,LVA,Latvia,Europe & Central Asia,High income,Not classified
5575,2017,74.6292682927,SP.DYN.LE00.IN,LVA,Latvia,Europe & Central Asia,High income,Not classified
5576,2018,74.7829268293,SP.DYN.LE00.IN,LVA,Latvia,Europe & Central Asia,High income,Not classified
5577,2019,75.2390243902,SP.DYN.LE00.IN,LVA,Latvia,Europe & Central Asia,High income,Not classified
5578,2015,78.768,SP.DYN.LE00.IN,LBN,Lebanon,Middle East & North Africa,Upper middle income,IBRD
5579,2016,78.8,SP.DYN.LE00.IN,LBN,Lebanon,Middle East & North Africa,Upper middle income,IBRD
5580,2017,78.833,SP.DYN.LE00.IN,LBN,Lebanon,Middle East & North Africa,Upper middle income,IBRD
5581,2018,78.875,SP.DYN.LE00.IN,LBN,Lebanon,Middle East & North Africa,Upper middle income,IBRD
5582,2019,78.93,SP.DYN.LE00.IN,LBN,Lebanon,Middle East & North Africa,Upper middle income,IBRD
5583,2015,51.038,SP.DYN.LE00.IN,LSO,Lesotho,Sub-Saharan Africa ,Lower middle income,IDA
5584,2016,52.059,SP.DYN.LE00.IN,LSO,Lesotho,Sub-Saharan Africa ,Lower middle income,IDA
5585,2017,52.947,SP.DYN.LE00.IN,LSO,Lesotho,Sub-Saharan Africa ,Lower middle income,IDA
5586,2018,53.705,SP.DYN.LE00.IN,LSO,Lesotho,Sub-Saharan Africa ,Lower middle income,IDA
5587,2019,54.331,SP.DYN.LE00.IN,LSO,Lesotho,Sub-Saharan Africa ,Lower middle income,IDA
5588,2015,62.269,SP.DYN.LE00.IN,LBR,Liberia,Sub-Saharan Africa ,Low income,IDA
5589,2016,62.802,SP.DYN.LE00.IN,LBR,Liberia,Sub-Saharan Africa ,Low income,IDA
5590,2017,63.295,SP.DYN.LE00.IN,LBR,Liberia,Sub-Saharan Africa ,Low income,IDA
5591,2018,63.73,SP.DYN.LE00.IN,LBR,Liberia,Sub-Saharan Africa ,Low income,IDA
5592,2019,64.104,SP.DYN.LE00.IN,LBR,Liberia,Sub-Saharan Africa ,Low income,IDA
5593,2015,72.121,SP.DYN.LE00.IN,LBY,Libya,Middle East & North Africa,Upper middle income,IBRD
5594,2016,72.311,SP.DYN.LE00.IN,LBY,Libya,Middle East & North Africa,Upper middle income,IBRD
5595,2017,72.52,SP.DYN.LE00.IN,LBY,Libya,Middle East & North Africa,Upper middle income,IBRD
5596,2018,72.724,SP.DYN.LE00.IN,LBY,Libya,Middle East & North Africa,Upper middle income,IBRD
5597,2019,72.913,SP.DYN.LE00.IN,LBY,Libya,Middle East & North Africa,Upper middle income,IBRD
5598,2015,82.656097561,SP.DYN.LE00.IN,LIE,Liechtenstein,Europe & Central Asia,High income,Not classified
5599,2016,82.2585365854,SP.DYN.LE00.IN,LIE,Liechtenstein,Europe & Central Asia,High income,Not classified
5600,2017,83.7463414634,SP.DYN.LE00.IN,LIE,Liechtenstein,Europe & Central Asia,High income,Not classified
5601,2018,83.0414634146,SP.DYN.LE00.IN,LIE,Liechtenstein,Europe & Central Asia,High income,Not classified
5602,2019,83.0414634146,SP.DYN.LE00.IN,LIE,Liechtenstein,Europe & Central Asia,High income,Not classified
5603,2015,74.3219512195,SP.DYN.LE00.IN,LTU,Lithuania,Europe & Central Asia,High income,Not classified
5604,2016,74.6707317073,SP.DYN.LE00.IN,LTU,Lithuania,Europe & Central Asia,High income,Not classified
5605,2017,75.4804878049,SP.DYN.LE00.IN,LTU,Lithuania,Europe & Central Asia,High income,Not classified
5606,2018,75.6804878049,SP.DYN.LE00.IN,LTU,Lithuania,Europe & Central Asia,High income,Not classified
5607,2019,76.1341463415,SP.DYN.LE00.IN,LTU,Lithuania,Europe & Central Asia,High income,Not classified
5608,2015,82.2926829268,SP.DYN.LE00.IN,LUX,Luxembourg,Europe & Central Asia,High income,Not classified
5609,2016,82.6853658537,SP.DYN.LE00.IN,LUX,Luxembourg,Europe & Central Asia,High income,Not classified
5610,2017,82.0951219512,SP.DYN.LE00.IN,LUX,Luxembourg,Europe & Central Asia,High income,Not classified
5611,2018,82.2951219512,SP.DYN.LE00.IN,LUX,Luxembourg,Europe & Central Asia,High income,Not classified
5612,2019,82.4463414634,SP.DYN.LE00.IN,LUX,Luxembourg,Europe & Central Asia,High income,Not classified
5613,2015,83.707,SP.DYN.LE00.IN,MAC,"Macao SAR, China",East Asia & Pacific,High income,Not classified
5614,2016,83.854,SP.DYN.LE00.IN,MAC,"Macao SAR, China",East Asia & Pacific,High income,Not classified
5615,2017,83.989,SP.DYN.LE00.IN,MAC,"Macao SAR, China",East Asia & Pacific,High income,Not classified
5616,2018,84.118,SP.DYN.LE00.IN,MAC,"Macao SAR, China",East Asia & Pacific,High income,Not classified
5617,2019,84.244,SP.DYN.LE00.IN,MAC,"Macao SAR, China",East Asia & Pacific,High income,Not classified
5618,2015,65.539,SP.DYN.LE00.IN,MDG,Madagascar,Sub-Saharan Africa ,Low income,IDA
5619,2016,65.931,SP.DYN.LE00.IN,MDG,Madagascar,Sub-Saharan Africa ,Low income,IDA
5620,2017,66.311,SP.DYN.LE00.IN,MDG,Madagascar,Sub-Saharan Africa ,Low income,IDA
5621,2018,66.681,SP.DYN.LE00.IN,MDG,Madagascar,Sub-Saharan Africa ,Low income,IDA
5622,2019,67.041,SP.DYN.LE00.IN,MDG,Madagascar,Sub-Saharan Africa ,Low income,IDA
5623,2015,61.953,SP.DYN.LE00.IN,MWI,Malawi,Sub-Saharan Africa ,Low income,IDA
5624,2016,62.681,SP.DYN.LE00.IN,MWI,Malawi,Sub-Saharan Africa ,Low income,IDA
5625,2017,63.279,SP.DYN.LE00.IN,MWI,Malawi,Sub-Saharan Africa ,Low income,IDA
5626,2018,63.798,SP.DYN.LE00.IN,MWI,Malawi,Sub-Saharan Africa ,Low income,IDA
5627,2019,64.263,SP.DYN.LE00.IN,MWI,Malawi,Sub-Saharan Africa ,Low income,IDA
5628,2015,75.461,SP.DYN.LE00.IN,MYS,Malaysia,East Asia & Pacific,Upper middle income,IBRD
5629,2016,75.649,SP.DYN.LE00.IN,MYS,Malaysia,East Asia & Pacific,Upper middle income,IBRD
5630,2017,75.828,SP.DYN.LE00.IN,MYS,Malaysia,East Asia & Pacific,Upper middle income,IBRD
5631,2018,75.997,SP.DYN.LE00.IN,MYS,Malaysia,East Asia & Pacific,Upper middle income,IBRD
5632,2019,76.156,SP.DYN.LE00.IN,MYS,Malaysia,East Asia & Pacific,Upper middle income,IBRD
5633,2015,77.691,SP.DYN.LE00.IN,MDV,Maldives,South Asia,Upper middle income,IDA
5634,2016,78.013,SP.DYN.LE00.IN,MDV,Maldives,South Asia,Upper middle income,IDA
5635,2017,78.325,SP.DYN.LE00.IN,MDV,Maldives,South Asia,Upper middle income,IDA
5636,2018,78.627,SP.DYN.LE00.IN,MDV,Maldives,South Asia,Upper middle income,IDA
5637,2019,78.921,SP.DYN.LE00.IN,MDV,Maldives,South Asia,Upper middle income,IDA
5638,2015,57.509,SP.DYN.LE00.IN,MLI,Mali,Sub-Saharan Africa ,Low income,IDA
5639,2016,57.987,SP.DYN.LE00.IN,MLI,Mali,Sub-Saharan Africa ,Low income,IDA
5640,2017,58.452,SP.DYN.LE00.IN,MLI,Mali,Sub-Saharan Africa ,Low income,IDA
5641,2018,58.893,SP.DYN.LE00.IN,MLI,Mali,Sub-Saharan Africa ,Low income,IDA
5642,2019,59.306,SP.DYN.LE00.IN,MLI,Mali,Sub-Saharan Africa ,Low income,IDA
5643,2015,81.8975609756,SP.DYN.LE00.IN,MLT,Malta,Middle East & North Africa,High income,Not classified
5644,2016,82.4536585366,SP.DYN.LE00.IN,MLT,Malta,Middle East & North Africa,High income,Not classified
5645,2017,82.3463414634,SP.DYN.LE00.IN,MLT,Malta,Middle East & North Africa,High income,Not classified
5646,2018,82.4487804878,SP.DYN.LE00.IN,MLT,Malta,Middle East & North Africa,High income,Not classified
5647,2019,82.6,SP.DYN.LE00.IN,MLT,Malta,Middle East & North Africa,High income,Not classified
5648,2015,63.936,SP.DYN.LE00.IN,MRT,Mauritania,Sub-Saharan Africa ,Lower middle income,IDA
5649,2016,64.208,SP.DYN.LE00.IN,MRT,Mauritania,Sub-Saharan Africa ,Lower middle income,IDA
5650,2017,64.464,SP.DYN.LE00.IN,MRT,Mauritania,Sub-Saharan Africa ,Lower middle income,IDA
5651,2018,64.704,SP.DYN.LE00.IN,MRT,Mauritania,Sub-Saharan Africa ,Lower middle income,IDA
5652,2019,64.925,SP.DYN.LE00.IN,MRT,Mauritania,Sub-Saharan Africa ,Lower middle income,IDA
5653,2015,74.3531707317,SP.DYN.LE00.IN,MUS,Mauritius,Sub-Saharan Africa ,Upper middle income,IBRD
5654,2016,74.3948780488,SP.DYN.LE00.IN,MUS,Mauritius,Sub-Saharan Africa ,Upper middle income,IBRD
5655,2017,74.5146341463,SP.DYN.LE00.IN,MUS,Mauritius,Sub-Saharan Africa ,Upper middle income,IBRD
5656,2018,74.4163414634,SP.DYN.LE00.IN,MUS,Mauritius,Sub-Saharan Africa ,Upper middle income,IBRD
5657,2019,74.2358536585,SP.DYN.LE00.IN,MUS,Mauritius,Sub-Saharan Africa ,Upper middle income,IBRD
5658,2015,74.904,SP.DYN.LE00.IN,MEX,Mexico,Latin America & Caribbean ,Upper middle income,IBRD
5659,2016,74.917,SP.DYN.LE00.IN,MEX,Mexico,Latin America & Caribbean ,Upper middle income,IBRD
5660,2017,74.947,SP.DYN.LE00.IN,MEX,Mexico,Latin America & Caribbean ,Upper middle income,IBRD
5661,2018,74.992,SP.DYN.LE00.IN,MEX,Mexico,Latin America & Caribbean ,Upper middle income,IBRD
5662,2019,75.054,SP.DYN.LE00.IN,MEX,Mexico,Latin America & Caribbean ,Upper middle income,IBRD
5663,2015,67.315,SP.DYN.LE00.IN,FSM,"Micronesia, Fed. Sts.",East Asia & Pacific,Lower middle income,IDA
5664,2016,67.471,SP.DYN.LE00.IN,FSM,"Micronesia, Fed. Sts.",East Asia & Pacific,Lower middle income,IDA
5665,2017,67.618,SP.DYN.LE00.IN,FSM,"Micronesia, Fed. Sts.",East Asia & Pacific,Lower middle income,IDA
5666,2018,67.755,SP.DYN.LE00.IN,FSM,"Micronesia, Fed. Sts.",East Asia & Pacific,Lower middle income,IDA
5667,2019,67.883,SP.DYN.LE00.IN,FSM,"Micronesia, Fed. Sts.",East Asia & Pacific,Lower middle income,IDA
5668,2015,71.478,SP.DYN.LE00.IN,MDA,Moldova,Europe & Central Asia,Upper middle income,IBRD
5669,2016,71.617,SP.DYN.LE00.IN,MDA,Moldova,Europe & Central Asia,Upper middle income,IBRD
5670,2017,71.717,SP.DYN.LE00.IN,MDA,Moldova,Europe & Central Asia,Upper middle income,IBRD
5671,2018,71.808,SP.DYN.LE00.IN,MDA,Moldova,Europe & Central Asia,Upper middle income,IBRD
5672,2019,71.901,SP.DYN.LE00.IN,MDA,Moldova,Europe & Central Asia,Upper middle income,IBRD
